Время_[с]	Перемещение_[мм]	Усилие_[Н]
87.40	1.553	2.85950E+3
87.50	1.554	2.87250E+3
87.60	1.556	2.88390E+3
87.70	1.558	2.89330E+3
87.80	1.560	2.82790E+3
87.90	1.561	2.83550E+3
88.00	1.563	2.84930E+3
88.10	1.565	2.86350E+3
88.20	1.567	2.87640E+3
88.30	1.568	2.88850E+3
88.40	1.570	2.89840E+3
88.50	1.572	2.90340E+3
88.60	1.574	2.86400E+3
88.70	1.575	2.87040E+3
88.80	1.577	2.88220E+3
88.90	1.579	2.89390E+3
89.00	1.581	2.90270E+3
89.10	1.582	2.90840E+3
89.20	1.584	2.91090E+3
89.30	1.586	2.83790E+3
89.40	1.588	2.84130E+3
89.50	1.589	2.85410E+3
89.60	1.591	2.86780E+3
89.70	1.593	2.88120E+3
89.80	1.595	2.89330E+3
89.90	1.596	2.90440E+3
90.00	1.598	2.86760E+3
90.10	1.600	2.85990E+3
90.20	1.602	2.87100E+3
90.30	1.603	2.88430E+3
90.40	1.605	2.89730E+3
90.50	1.607	2.90910E+3
90.60	1.609	2.91330E+3
90.70	1.610	2.84380E+3
90.80	1.612	2.85270E+3
90.90	1.614	2.86660E+3
91.00	1.616	2.88150E+3
91.10	1.618	2.89500E+3
91.20	1.619	2.90750E+3
91.30	1.621	2.91780E+3
91.40	1.623	2.92540E+3
91.50	1.625	2.84710E+3
91.60	1.626	2.85440E+3
91.70	1.628	2.86800E+3
91.80	1.630	2.88210E+3
91.90	1.632	2.89640E+3
92.00	1.633	2.90830E+3
92.10	1.635	2.91890E+3
92.20	1.637	2.92750E+3
92.30	1.639	2.83590E+3
92.40	1.640	2.83860E+3
92.50	1.642	2.85100E+3
92.60	1.644	2.86430E+3
92.70	1.645	2.87740E+3
92.80	1.647	2.88990E+3
92.90	1.649	2.90270E+3
93.00	1.651	2.91370E+3
93.10	1.652	2.92240E+3
93.20	1.654	2.87650E+3
93.30	1.656	2.86190E+3
93.40	1.658	2.87260E+3
93.50	1.659	2.88530E+3
93.60	1.661	2.89830E+3
93.70	1.663	2.91040E+3
93.80	1.665	2.92210E+3
93.90	1.667	2.92970E+3
94.00	1.668	2.87950E+3
94.10	1.670	2.86980E+3
94.20	1.672	2.88040E+3
94.30	1.674	2.89330E+3
94.40	1.676	2.90570E+3
94.50	1.677	2.91630E+3
94.60	1.679	2.92250E+3
94.70	1.681	2.91610E+3
94.80	1.683	2.90860E+3
94.90	1.685	2.86220E+3
95.00	1.686	2.87030E+3
95.10	1.688	2.88350E+3
95.20	1.690	2.89650E+3
95.30	1.692	2.90910E+3
95.40	1.693	2.92010E+3
95.50	1.695	2.92820E+3
95.60	1.697	2.87910E+3
95.70	1.699	2.88700E+3
95.80	1.701	2.90060E+3
95.90	1.703	2.91370E+3
96.00	1.704	2.92700E+3
96.10	1.706	2.93760E+3
96.20	1.708	2.88820E+3
96.30	1.710	2.86840E+3
96.40	1.712	2.88060E+3
96.50	1.713	2.89520E+3
96.60	1.715	2.91020E+3
96.70	1.717	2.92380E+3
96.80	1.719	2.93640E+3
96.90	1.721	2.94670E+3
97.00	1.722	2.86600E+3
97.10	1.724	2.87140E+3
97.20	1.726	2.88580E+3
97.30	1.728	2.90030E+3
97.40	1.730	2.91450E+3
97.50	1.731	2.92810E+3
97.60	1.733	2.94140E+3
97.70	1.735	2.95090E+3
97.80	1.737	2.86780E+3
97.90	1.738	2.87660E+3
98.00	1.740	2.89060E+3
98.10	1.742	2.90380E+3
98.20	1.744	2.91850E+3
98.30	1.746	2.93140E+3
98.40	1.747	2.94390E+3
98.50	1.749	2.87530E+3
98.60	1.751	2.87900E+3
98.70	1.753	2.89270E+3
98.80	1.755	2.90680E+3
98.90	1.756	2.92120E+3
99.00	1.758	2.93430E+3
99.10	1.760	2.94620E+3
99.20	1.762	2.95440E+3
99.30	1.764	2.88040E+3
99.40	1.765	2.89040E+3
99.50	1.767	2.90390E+3
99.60	1.769	2.91770E+3
99.70	1.771	2.93130E+3
99.80	1.772	2.94370E+3
99.90	1.774	2.95570E+3
100.00	1.776	2.94590E+3
100.10	1.778	2.89540E+3
100.20	1.780	2.90610E+3
100.30	1.781	2.91990E+3
100.40	1.783	2.93520E+3
100.50	1.785	2.94850E+3
100.60	1.787	2.96060E+3
100.70	1.788	2.96960E+3
100.80	1.790	2.97310E+3
100.90	1.792	2.97380E+3
101.00	1.794	2.97620E+3
101.10	1.795	2.97390E+3
101.20	1.797	2.94310E+3
101.30	1.799	2.94520E+3
101.40	1.801	2.95420E+3
101.50	1.802	2.96240E+3
101.60	1.804	2.96860E+3
101.70	1.806	2.97000E+3
101.80	1.808	2.92230E+3
101.90	1.809	2.92550E+3
102.00	1.811	2.93710E+3
102.10	1.813	2.95030E+3
102.20	1.815	2.96300E+3
102.30	1.816	2.97410E+3
102.40	1.818	2.98230E+3
102.50	1.820	2.98940E+3
102.60	1.822	2.99560E+3
102.70	1.823	2.99130E+3
102.80	1.825	2.92680E+3
102.90	1.827	2.93630E+3
103.00	1.829	2.95070E+3
103.10	1.830	2.96350E+3
103.20	1.832	2.97670E+3
103.30	1.834	2.98900E+3
103.40	1.836	2.99830E+3
103.50	1.837	3.00530E+3
103.60	1.839	2.91610E+3
103.70	1.841	2.90660E+3
103.80	1.843	2.91850E+3
103.90	1.844	2.93320E+3
104.00	1.846	2.94690E+3
104.10	1.848	2.96040E+3
104.20	1.850	2.97390E+3
104.30	1.851	2.98580E+3
104.40	1.853	2.99540E+3
104.50	1.855	3.00360E+3
104.60	1.857	3.00810E+3
104.70	1.858	2.99370E+3
104.80	1.860	2.98250E+3
104.90	1.862	2.97630E+3
105.00	1.864	2.97460E+3
105.10	1.865	2.98150E+3
105.20	1.867	2.99040E+3
105.30	1.869	3.00030E+3
105.40	1.871	3.00900E+3
105.50	1.873	3.01600E+3
105.60	1.874	3.02150E+3
105.70	1.876	2.95460E+3
105.80	1.878	2.95660E+3
105.90	1.880	2.96990E+3
106.00	1.881	2.98310E+3
106.10	1.883	2.99670E+3
106.20	1.885	3.00860E+3
106.30	1.887	3.01940E+3
106.40	1.888	3.02760E+3
106.50	1.890	3.03390E+3
106.60	1.892	3.03850E+3
106.70	1.893	2.99790E+3
106.80	1.895	2.99640E+3
106.90	1.897	3.00440E+3
107.00	1.899	3.01460E+3
107.10	1.900	3.01990E+3
107.20	1.902	3.02460E+3
107.30	1.904	3.03080E+3
107.40	1.906	3.03700E+3
107.50	1.907	3.04190E+3
107.60	1.909	3.04600E+3
107.70	1.911	2.96600E+3
107.80	1.913	2.97160E+3
107.90	1.914	2.98590E+3
108.00	1.916	3.00010E+3
108.10	1.918	3.01340E+3
108.20	1.920	3.02540E+3
108.30	1.922	3.02800E+3
108.40	1.924	2.96800E+3
108.50	1.925	2.97980E+3
108.60	1.927	2.99440E+3
108.70	1.929	3.00800E+3
108.80	1.931	3.02270E+3
108.90	1.933	3.03650E+3
109.00	1.934	3.04700E+3
109.10	1.936	3.05460E+3
109.20	1.938	3.04880E+3
109.30	1.940	2.98050E+3
109.40	1.941	2.99080E+3
109.50	1.943	3.00490E+3
109.60	1.945	3.01830E+3
109.70	1.947	3.03270E+3
109.80	1.949	3.04580E+3
109.90	1.950	3.05630E+3
110.00	1.952	3.06320E+3
110.10	1.954	2.98040E+3
110.20	1.956	2.99020E+3
110.30	1.958	3.00430E+3
110.40	1.959	3.01830E+3
110.50	1.961	3.03160E+3
110.60	1.963	3.04520E+3
110.70	1.965	3.05730E+3
110.80	1.967	3.06620E+3
110.90	1.968	2.98540E+3
111.00	1.970	2.99130E+3
111.10	1.972	3.00550E+3
111.20	1.974	3.01960E+3
111.30	1.976	3.03280E+3
111.40	1.977	3.04590E+3
111.50	1.979	3.05820E+3
111.60	1.981	3.06810E+3
111.70	1.983	2.98720E+3
111.80	1.985	2.99340E+3
111.90	1.986	3.00790E+3
112.00	1.988	3.02200E+3
112.10	1.990	3.03560E+3
112.20	1.992	3.04930E+3
112.30	1.993	3.06170E+3
112.40	1.995	3.07250E+3
112.50	1.997	3.08050E+3
112.60	1.999	3.04650E+3
112.70	2.001	3.03200E+3
112.80	2.003	3.03910E+3
112.90	2.004	3.05050E+3
113.00	2.006	3.06020E+3
113.10	2.008	3.06430E+3
113.20	2.010	3.01440E+3
113.30	2.011	3.00490E+3
113.40	2.013	3.01610E+3
113.50	2.015	3.02920E+3
113.60	2.017	3.04290E+3
113.70	2.018	3.05560E+3
113.80	2.020	3.06750E+3
113.90	2.022	3.07760E+3
114.00	2.024	3.08470E+3
114.10	2.026	3.09090E+3
114.20	2.027	3.09500E+3
114.30	2.029	3.00940E+3
114.40	2.031	3.01190E+3
114.50	2.033	3.02610E+3
114.60	2.034	3.03980E+3
114.70	2.036	3.05300E+3
114.80	2.038	3.06580E+3
114.90	2.040	3.07720E+3
115.00	2.041	3.08800E+3
115.10	2.043	3.09610E+3
115.20	2.045	3.10240E+3
115.30	2.047	3.10690E+3
115.40	2.048	3.02020E+3
115.50	2.050	3.02110E+3
115.60	2.052	3.03240E+3
115.70	2.054	3.04550E+3
115.80	2.055	3.05830E+3
115.90	2.057	3.07070E+3
116.00	2.059	3.08180E+3
116.10	2.061	3.09150E+3
116.20	2.062	3.08720E+3
116.30	2.064	3.05480E+3
116.40	2.066	3.05900E+3
116.50	2.068	3.07020E+3
116.60	2.069	3.08180E+3
116.70	2.071	3.09260E+3
116.80	2.073	3.10190E+3
116.90	2.075	3.10740E+3
117.00	2.077	3.07740E+3
117.10	2.078	3.03310E+3
117.20	2.080	3.03900E+3
117.30	2.082	3.05160E+3
117.40	2.084	3.06410E+3
117.50	2.085	3.07660E+3
117.60	2.087	3.08770E+3
117.70	2.089	3.09720E+3
117.80	2.091	3.09420E+3
117.90	2.092	3.06390E+3
118.00	2.094	3.06390E+3
118.10	2.096	3.07370E+3
118.20	2.098	3.08460E+3
118.30	2.099	3.09550E+3
118.40	2.101	3.10490E+3
118.50	2.103	3.08700E+3
118.60	2.105	3.06130E+3
118.70	2.106	3.07010E+3
118.80	2.108	3.08280E+3
118.90	2.110	3.09520E+3
119.00	2.112	3.10700E+3
119.10	2.113	3.11690E+3
119.20	2.115	3.12420E+3
119.30	2.117	3.05380E+3
119.40	2.119	3.03240E+3
119.50	2.120	3.04430E+3
119.60	2.122	3.05830E+3
119.70	2.124	3.07210E+3
119.80	2.126	3.08490E+3
119.90	2.127	3.09770E+3
120.00	2.129	3.10920E+3
120.10	2.131	3.11990E+3
120.20	2.133	3.02400E+3
120.30	2.134	3.02900E+3
120.40	2.136	3.04290E+3
120.50	2.138	3.05730E+3
120.60	2.140	3.07070E+3
120.70	2.141	3.08400E+3
120.80	2.143	3.09670E+3
120.90	2.145	3.10960E+3
121.00	2.147	3.12100E+3
121.10	2.148	3.13080E+3
121.20	2.150	3.03470E+3
121.30	2.152	3.04200E+3
121.40	2.154	3.05650E+3
121.50	2.155	3.07060E+3
121.60	2.157	3.08390E+3
121.70	2.159	3.09730E+3
121.80	2.161	3.11000E+3
121.90	2.162	3.12190E+3
122.00	2.164	3.04450E+3
122.10	2.166	3.03800E+3
122.20	2.168	3.05120E+3
122.30	2.169	3.06580E+3
122.40	2.171	3.07980E+3
122.50	2.175	3.10710E+3
122.70	2.177	3.12050E+3
122.80	2.179	3.13230E+3
122.90	2.180	3.05560E+3
123.00	2.182	3.04160E+3
123.10	2.184	3.05480E+3
123.20	2.186	3.06920E+3
123.30	2.188	3.08300E+3
123.40	2.189	3.09710E+3
123.50	2.191	3.11020E+3
123.60	2.193	3.12240E+3
123.70	2.195	3.13290E+3
123.80	2.196	3.14060E+3
123.90	2.198	3.10650E+3
124.00	2.200	3.11250E+3
124.10	2.202	3.12360E+3
124.20	2.204	3.03260E+3
124.30	2.205	3.04040E+3
124.40	2.207	3.05440E+3
124.50	2.209	3.06860E+3
124.60	2.211	3.08310E+3
124.70	2.213	3.09670E+3
124.80	2.214	3.10940E+3
124.90	2.216	3.12100E+3
125.00	2.218	3.09100E+3
125.10	2.220	3.07600E+3
125.20	2.222	3.08680E+3
125.30	2.223	3.10010E+3
125.40	2.225	3.11350E+3
125.50	2.227	3.12510E+3
125.60	2.229	3.13440E+3
125.70	2.231	3.12980E+3
125.80	2.232	3.13020E+3
125.90	2.234	3.13970E+3
126.00	2.236	3.08000E+3
126.10	2.238	3.08640E+3
126.20	2.239	3.10110E+3
126.30	2.241	3.11390E+3
126.40	2.243	3.12770E+3
126.50	2.245	3.14020E+3
126.60	2.247	3.15020E+3
126.70	2.248	3.13600E+3
126.80	2.250	3.11640E+3
126.90	2.252	3.12430E+3
127.00	2.254	3.13500E+3
127.10	2.256	3.14580E+3
127.20	2.257	3.15400E+3
127.30	2.259	3.16030E+3
127.40	2.261	3.16290E+3
127.50	2.263	3.16420E+3
127.60	2.264	3.16610E+3
127.70	2.266	3.16950E+3
127.80	2.268	3.17260E+3
127.90	2.270	3.16910E+3
128.00	2.272	3.16120E+3
128.10	2.273	3.16210E+3
128.20	2.275	3.16570E+3
128.30	2.277	3.16740E+3
128.40	2.279	3.12460E+3
128.50	2.280	3.12560E+3
128.60	2.282	3.13720E+3
128.70	2.284	3.15070E+3
128.80	2.286	3.16170E+3
128.90	2.288	3.17200E+3
129.00	2.289	3.17980E+3
129.10	2.291	3.18570E+3
129.20	2.293	3.19080E+3
129.30	2.295	3.19140E+3
129.40	2.296	3.11030E+3
129.50	2.298	3.10540E+3
129.60	2.300	3.11780E+3
129.70	2.302	3.13130E+3
129.80	2.303	3.14480E+3
129.90	2.305	3.15730E+3
130.00	2.307	3.16960E+3
130.10	2.309	3.18080E+3
130.20	2.310	3.19040E+3
130.30	2.312	3.17920E+3
130.40	2.314	3.16740E+3
130.50	2.316	3.17150E+3
130.60	2.317	3.18030E+3
130.70	2.319	3.18880E+3
130.80	2.321	3.19510E+3
130.90	2.323	3.19860E+3
131.00	2.324	3.20140E+3
131.10	2.326	3.20380E+3
131.20	2.328	3.20740E+3
131.30	2.330	3.10720E+3
131.40	2.331	3.11230E+3
131.50	2.333	3.12620E+3
131.60	2.335	3.13940E+3
131.70	2.337	3.15320E+3
131.80	2.338	3.16650E+3
131.90	2.340	3.17830E+3
132.00	2.342	3.18920E+3
132.10	2.344	3.13210E+3
132.20	2.345	3.13740E+3
132.30	2.347	3.15070E+3
132.40	2.349	3.16530E+3
132.50	2.351	3.17900E+3
132.60	2.352	3.19130E+3
132.70	2.354	3.20210E+3
132.80	2.356	3.21180E+3
132.90	2.358	3.21920E+3
133.00	2.359	3.11920E+3
133.10	2.361	3.12580E+3
133.20	2.363	3.13980E+3
133.30	2.365	3.15490E+3
133.40	2.366	3.16850E+3
133.50	2.368	3.18190E+3
133.60	2.370	3.19480E+3
133.70	2.372	3.20700E+3
133.80	2.373	3.21780E+3
133.90	2.375	3.22630E+3
134.00	2.377	3.14180E+3
134.10	2.379	3.12120E+3
134.20	2.380	3.13410E+3
134.30	2.382	3.14870E+3
134.40	2.384	3.16260E+3
134.50	2.386	3.17610E+3
134.60	2.387	3.18910E+3
134.70	2.389	3.20150E+3
134.80	2.391	3.21290E+3
134.90	2.393	3.22300E+3
135.00	2.394	3.23130E+3
135.10	2.396	3.23700E+3
135.20	2.398	3.13960E+3
135.30	2.400	3.14480E+3
135.40	2.401	3.15860E+3
135.50	2.403	3.17270E+3
135.60	2.405	3.18660E+3
135.70	2.407	3.19970E+3
135.80	2.408	3.21220E+3
135.90	2.410	3.22370E+3
136.00	2.412	3.23460E+3
136.10	2.414	3.24270E+3
136.20	2.416	3.14870E+3
136.30	2.417	3.15640E+3
136.40	2.419	3.17040E+3
136.50	2.421	3.18420E+3
136.60	2.423	3.19840E+3
136.70	2.425	3.21200E+3
136.80	2.426	3.22400E+3
136.90	2.428	3.23480E+3
137.00	2.430	3.24310E+3
137.10	2.432	3.23990E+3
137.20	2.434	3.21200E+3
137.30	2.435	3.21670E+3
137.40	2.437	3.22750E+3
137.50	2.439	3.22620E+3
137.60	2.441	3.14120E+3
137.70	2.442	3.15050E+3
137.80	2.444	3.16440E+3
137.90	2.446	3.17880E+3
138.00	2.448	3.19390E+3
138.10	2.450	3.20770E+3
138.20	2.451	3.22070E+3
138.30	2.453	3.23220E+3
138.40	2.455	3.24330E+3
138.50	2.457	3.22090E+3
138.60	2.459	3.15280E+3
138.70	2.460	3.16350E+3
138.80	2.462	3.17770E+3
138.90	2.464	3.19220E+3
139.00	2.466	3.20660E+3
139.10	2.468	3.21980E+3
139.20	2.469	3.23300E+3
139.30	2.471	3.24470E+3
139.40	2.473	3.25370E+3
139.50	2.475	3.19540E+3
139.60	2.477	3.17160E+3
139.70	2.478	3.18060E+3
139.80	2.480	3.19370E+3
139.90	2.482	3.20750E+3
140.00	2.484	3.21930E+3
140.10	2.486	3.23090E+3
140.20	2.487	3.24030E+3
140.30	2.489	3.24720E+3
140.40	2.491	3.14200E+3
140.50	2.493	3.14440E+3
140.60	2.495	3.15660E+3
140.70	2.496	3.17040E+3
140.80	2.498	3.18460E+3
140.90	2.500	3.19860E+3
141.00	2.502	3.21100E+3
141.10	2.504	3.22300E+3
141.20	2.505	3.16170E+3
141.30	2.507	3.15360E+3
141.40	2.509	3.16690E+3
141.50	2.511	3.18160E+3
141.60	2.512	3.19580E+3
141.70	2.514	3.20910E+3
141.80	2.516	3.22370E+3
141.90	2.518	3.23600E+3
142.00	2.520	3.24770E+3
142.10	2.521	3.25770E+3
142.20	2.523	3.26540E+3
142.30	2.525	3.26000E+3
142.40	2.527	3.25090E+3
142.50	2.528	3.25020E+3
142.60	2.530	3.25230E+3
142.70	2.532	3.25810E+3
142.80	2.534	3.26560E+3
142.90	2.535	3.27000E+3
143.00	2.537	3.26210E+3
143.10	2.539	3.22030E+3
143.20	2.541	3.22760E+3
143.30	2.542	3.23990E+3
143.40	2.544	3.25170E+3
143.50	2.546	3.26210E+3
143.60	2.548	3.27180E+3
143.70	2.549	3.27540E+3
143.80	2.551	3.27240E+3
143.90	2.553	3.26610E+3
144.00	2.555	3.26610E+3
144.10	2.556	3.27350E+3
144.20	2.558	3.28000E+3
144.30	2.560	3.28520E+3
144.40	2.562	3.28890E+3
144.50	2.564	3.21260E+3
144.60	2.565	3.19080E+3
144.70	2.567	3.20310E+3
144.80	2.569	3.21700E+3
144.90	2.571	3.23060E+3
145.00	2.572	3.24350E+3
145.10	2.574	3.25620E+3
145.20	2.576	3.26810E+3
145.30	2.578	3.27820E+3
145.40	2.579	3.19630E+3
145.50	2.581	3.19990E+3
145.60	2.583	3.21300E+3
145.70	2.585	3.22690E+3
145.80	2.586	3.24070E+3
145.90	2.588	3.25430E+3
146.00	2.590	3.26720E+3
146.10	2.592	3.27870E+3
146.20	2.593	3.28850E+3
146.30	2.595	3.29670E+3
146.40	2.597	3.30370E+3
146.50	2.599	3.30830E+3
146.60	2.600	3.20690E+3
146.70	2.602	3.21170E+3
146.80	2.604	3.22490E+3
146.90	2.606	3.23870E+3
147.00	2.607	3.25190E+3
147.10	2.609	3.26400E+3
147.20	2.611	3.27150E+3
147.30	2.613	3.20120E+3
147.40	2.614	3.21200E+3
147.50	2.616	3.22540E+3
147.60	2.618	3.23950E+3
147.70	2.620	3.25310E+3
147.80	2.621	3.26660E+3
147.90	2.623	3.27930E+3
148.00	2.625	3.29130E+3
148.10	2.627	3.30150E+3
148.20	2.628	3.31000E+3
148.30	2.630	3.20540E+3
148.40	2.632	3.21210E+3
148.50	2.634	3.22590E+3
148.60	2.635	3.23950E+3
148.70	2.637	3.25320E+3
148.80	2.639	3.26640E+3
148.90	2.641	3.27960E+3
149.00	2.642	3.29130E+3
149.10	2.644	3.30190E+3
149.20	2.646	3.30990E+3
149.30	2.648	3.25530E+3
149.40	2.649	3.26160E+3
149.50	2.651	3.27460E+3
149.60	2.653	3.28790E+3
149.70	2.654	3.30100E+3
149.80	2.656	3.31200E+3
149.90	2.658	3.24240E+3
150.00	2.660	3.22770E+3
150.10	2.662	3.23940E+3
150.20	2.663	3.25410E+3
150.30	2.665	3.26840E+3
150.40	2.667	3.28160E+3
150.50	2.669	3.29410E+3
150.60	2.671	3.30430E+3
150.70	2.672	3.31260E+3
150.80	2.674	3.20520E+3
150.90	2.676	3.20860E+3
151.00	2.678	3.22250E+3
151.10	2.680	3.23800E+3
151.20	2.681	3.25230E+3
151.30	2.683	3.26630E+3
151.40	2.685	3.27960E+3
151.50	2.687	3.29210E+3
151.60	2.689	3.30480E+3
151.70	2.690	3.31560E+3
151.80	2.692	3.32520E+3
151.90	2.694	3.33240E+3
152.00	2.696	3.23540E+3
152.10	2.698	3.23070E+3
152.20	2.699	3.24460E+3
152.30	2.701	3.25850E+3
152.40	2.703	3.27200E+3
152.50	2.705	3.28660E+3
152.60	2.707	3.29970E+3
152.70	2.708	3.31260E+3
152.80	2.710	3.32430E+3
152.90	2.712	3.33470E+3
153.00	2.714	3.34290E+3
153.10	2.715	3.34700E+3
153.20	2.717	3.29190E+3
153.30	2.719	3.29520E+3
153.40	2.721	3.30630E+3
153.50	2.723	3.31700E+3
153.60	2.724	3.30850E+3
153.70	2.726	3.29580E+3
153.80	2.728	3.30330E+3
153.90	2.730	3.31480E+3
154.00	2.732	3.32610E+3
154.10	2.733	3.29820E+3
154.20	2.735	3.27250E+3
154.30	2.737	3.28260E+3
154.40	2.739	3.29580E+3
154.50	2.741	3.30820E+3
154.60	2.742	3.32050E+3
154.70	2.744	3.33070E+3
154.80	2.746	3.28060E+3
154.90	2.748	3.28500E+3
155.00	2.750	3.29870E+3
155.10	2.751	3.31180E+3
155.20	2.753	3.32510E+3
155.30	2.755	3.33670E+3
155.40	2.757	3.34600E+3
155.50	2.759	3.35370E+3
155.60	2.760	3.26150E+3
155.70	2.762	3.25480E+3
155.80	2.764	3.26840E+3
155.90	2.766	3.28180E+3
156.00	2.767	3.29560E+3
156.10	2.769	3.30870E+3
156.20	2.771	3.32190E+3
156.30	2.773	3.33430E+3
156.40	2.774	3.34470E+3
156.50	2.776	3.35250E+3
156.60	2.778	3.35630E+3
156.70	2.780	3.25590E+3
156.80	2.782	3.26430E+3
156.90	2.783	3.27790E+3
157.00	2.785	3.29190E+3
157.10	2.787	3.30570E+3
157.20	2.789	3.31830E+3
157.30	2.790	3.33120E+3
157.40	2.792	3.34330E+3
157.50	2.794	3.35370E+3
157.60	2.796	3.36170E+3
157.70	2.797	3.36760E+3
157.80	2.799	3.24100E+3
157.90	2.801	3.24610E+3
158.00	2.803	3.25990E+3
158.10	2.804	3.27390E+3
158.20	2.806	3.28810E+3
158.30	2.808	3.30150E+3
158.40	2.810	3.31460E+3
158.50	2.811	3.32770E+3
158.60	2.813	3.34000E+3
158.70	2.815	3.35290E+3
158.80	2.817	3.36280E+3
158.90	2.818	3.37190E+3
159.00	2.820	3.37880E+3
159.10	2.822	3.26570E+3
159.20	2.824	3.26870E+3
159.30	2.825	3.28200E+3
159.40	2.827	3.29600E+3
159.50	2.829	3.30960E+3
159.60	2.831	3.32380E+3
159.70	2.832	3.33700E+3
159.80	2.834	3.34900E+3
159.90	2.836	3.36090E+3
160.00	2.838	3.37110E+3
160.10	2.839	3.26640E+3
160.20	2.841	3.27330E+3
160.30	2.843	3.28740E+3
160.40	2.845	3.30150E+3
160.50	2.846	3.31640E+3
160.60	2.848	3.32970E+3
160.70	2.850	3.34280E+3
160.80	2.852	3.35550E+3
160.90	2.853	3.36740E+3
161.00	2.855	3.37770E+3
161.10	2.857	3.33610E+3
161.20	2.859	3.28950E+3
161.30	2.860	3.30060E+3
161.40	2.862	3.31570E+3
161.50	2.864	3.32910E+3
161.60	2.866	3.34280E+3
161.70	2.867	3.35540E+3
161.80	2.869	3.36800E+3
161.90	2.871	3.37910E+3
162.00	2.873	3.30590E+3
162.10	2.875	3.30590E+3
162.20	2.876	3.31680E+3
162.30	2.878	3.32830E+3
162.40	2.880	3.34140E+3
162.50	2.882	3.35170E+3
162.60	2.883	3.27930E+3
162.70	2.885	3.28190E+3
162.80	2.887	3.29410E+3
162.90	2.888	3.30730E+3
163.00	2.890	3.32040E+3
163.10	2.892	3.33320E+3
163.20	2.894	3.34580E+3
163.30	2.895	3.35780E+3
163.40	2.897	3.36790E+3
163.50	2.899	3.29120E+3
163.60	2.901	3.28570E+3
163.70	2.902	3.29800E+3
163.80	2.904	3.31200E+3
163.90	2.906	3.32550E+3
164.00	2.908	3.33910E+3
164.10	2.909	3.35240E+3
164.20	2.911	3.36570E+3
164.30	2.913	3.37750E+3
164.40	2.915	3.38560E+3
164.50	2.917	3.37340E+3
164.60	2.918	3.33370E+3
164.70	2.920	3.34080E+3
164.80	2.922	3.35430E+3
164.90	2.924	3.36780E+3
165.00	2.926	3.38040E+3
165.10	2.927	3.39100E+3
165.20	2.929	3.39810E+3
165.30	2.931	3.34920E+3
165.40	2.933	3.35250E+3
165.50	2.935	3.36320E+3
165.60	2.936	3.37360E+3
165.70	2.938	3.38290E+3
165.80	2.940	3.38760E+3
165.90	2.942	3.38770E+3
166.00	2.944	3.39090E+3
166.10	2.945	3.39840E+3
166.20	2.947	3.40510E+3
166.30	2.949	3.41050E+3
166.40	2.951	3.41240E+3
166.50	2.953	3.30290E+3
166.60	2.954	3.30850E+3
166.70	2.956	3.32270E+3
166.80	2.958	3.33630E+3
166.90	2.960	3.35040E+3
167.00	2.962	3.36380E+3
167.10	2.963	3.37770E+3
167.20	2.965	3.38990E+3
167.30	2.967	3.40130E+3
167.40	2.969	3.41050E+3
167.50	2.971	3.41810E+3
167.60	2.972	3.29440E+3
167.70	2.974	3.29650E+3
167.80	2.976	3.30980E+3
167.90	2.978	3.32460E+3
168.00	2.980	3.34000E+3
168.10	2.981	3.35380E+3
168.20	2.983	3.36700E+3
168.30	2.985	3.37950E+3
168.40	2.987	3.39110E+3
168.50	2.988	3.32680E+3
168.60	2.990	3.33000E+3
168.70	2.992	3.34390E+3
168.80	2.994	3.35720E+3
168.90	2.996	3.37110E+3
169.00	2.997	3.38620E+3
169.10	2.999	3.39910E+3
169.20	3.001	3.41000E+3
169.30	3.003	3.41890E+3
169.40	3.005	3.42130E+3
169.50	3.006	3.36710E+3
169.60	3.008	3.37490E+3
169.70	3.010	3.38870E+3
169.80	3.012	3.40190E+3
169.90	3.013	3.41520E+3
170.00	3.015	3.42590E+3
170.10	3.017	3.43410E+3
170.20	3.019	3.35790E+3
170.30	3.021	3.32080E+3
170.40	3.022	3.33240E+3
170.50	3.024	3.34670E+3
170.60	3.026	3.36050E+3
170.70	3.028	3.37440E+3
170.80	3.029	3.38870E+3
170.90	3.031	3.40180E+3
171.00	3.033	3.41400E+3
171.10	3.035	3.42130E+3
171.20	3.036	3.41910E+3
171.30	3.038	3.30890E+3
171.40	3.040	3.31480E+3
171.50	3.042	3.32840E+3
171.60	3.043	3.34280E+3
171.70	3.045	3.35580E+3
171.80	3.047	3.37070E+3
171.90	3.049	3.38380E+3
172.00	3.050	3.39630E+3
172.10	3.052	3.40800E+3
172.20	3.054	3.41930E+3
172.30	3.056	3.42830E+3
172.40	3.057	3.43580E+3
172.50	3.059	3.44110E+3
172.60	3.061	3.42420E+3
172.70	3.063	3.38400E+3
172.80	3.064	3.38700E+3
172.90	3.066	3.39690E+3
173.00	3.068	3.40860E+3
173.10	3.070	3.41880E+3
173.20	3.072	3.42870E+3
173.30	3.073	3.43760E+3
173.40	3.075	3.32450E+3
173.50	3.077	3.32760E+3
173.60	3.079	3.34070E+3
173.70	3.080	3.35580E+3
173.80	3.082	3.36910E+3
173.90	3.084	3.38270E+3
174.00	3.086	3.39530E+3
174.10	3.087	3.40790E+3
174.20	3.089	3.42010E+3
174.30	3.091	3.43170E+3
174.40	3.093	3.44140E+3
174.50	3.094	3.44960E+3
174.60	3.096	3.45700E+3
174.70	3.098	3.46080E+3
